           1           1   0.0000000000000000     
           1           1   0.0000000000000000     
           1           1   0.0000000000000000     
           1           1  -1.0000000000000000     
           1          48   0.0000000000000000     
           1           1   0.0000000000000000     
           1           1   0.0000000000000000     
           2           2   0.0000000000000000     
           2           2   0.0000000000000000     
           2           2   0.0000000000000000     
           2           2  -1.0000000000000000     
           2          49   0.0000000000000000     
           2           2   0.0000000000000000     
           2           2   0.0000000000000000     
           3           3   0.0000000000000000     
           3           2   0.0000000000000000     
           3           3   0.0000000000000000     
           3           3  -1.0000000000000000     
           3          50   0.0000000000000000     
           3           2   0.0000000000000000     
           3           3   0.0000000000000000     
           4           4   0.0000000000000000     
           4           3   0.0000000000000000     
           4           4   0.0000000000000000     
           4           4  -1.0000000000000000     
           4          51   0.0000000000000000     
           4           3   0.0000000000000000     
           4           4   0.0000000000000000     
           5           5   0.0000000000000000     
           5           4   0.0000000000000000     
           5           5   0.0000000000000000     
           5           5  -1.0000000000000000     
           5          52   0.0000000000000000     
           5           4   0.0000000000000000     
           5           5   0.0000000000000000     
           6           6   0.0000000000000000     
           6           5   0.0000000000000000     
           6           6   0.0000000000000000     
           6           6  -1.0000000000000000     
           6          53   0.0000000000000000     
           6           5   0.0000000000000000     
           6           6   0.0000000000000000     
           7           7   0.0000000000000000     
           7           6   0.0000000000000000     
           7           7   0.0000000000000000     
           7           7  -1.0000000000000000     
           7          54   0.0000000000000000     
           7           6   0.0000000000000000     
           7           7   0.0000000000000000     
           8           8   0.0000000000000000     
           8           7   0.0000000000000000     
           8           8   0.0000000000000000     
           8           8  -1.0000000000000000     
           8          55   0.0000000000000000     
           8           7   0.0000000000000000     
           8           8   0.0000000000000000     
           9           9   0.0000000000000000     
           9           8   0.0000000000000000     
           9           9   0.0000000000000000     
           9           9  -1.0000000000000000     
           9          56   0.0000000000000000     
           9           8   0.0000000000000000     
           9           9   0.0000000000000000     
          10          10   0.0000000000000000     
          10           9   0.0000000000000000     
          10          10   0.0000000000000000     
          10          10  -1.0000000000000000     
          10          57   0.0000000000000000     
          10           9   0.0000000000000000     
          10          10   0.0000000000000000     
          11          11   0.0000000000000000     
          11          10   0.0000000000000000     
          11          11   0.0000000000000000     
          11          11  -1.0000000000000000     
          11          58   0.0000000000000000     
          11          10   0.0000000000000000     
          11          11   0.0000000000000000     
          12          12   0.0000000000000000     
          12          11   0.0000000000000000     
          12          12   0.0000000000000000     
          12          12  -1.0000000000000000     
          12          59   0.0000000000000000     
          12          11   0.0000000000000000     
          12          12   0.0000000000000000     
          13          13   0.0000000000000000     
          13          12   0.0000000000000000     
          13          13   0.0000000000000000     
          13          13  -1.0000000000000000     
          13          60   0.0000000000000000     
          13          12   0.0000000000000000     
          13          13   0.0000000000000000     
          14          14   0.0000000000000000     
          14          13   0.0000000000000000     
          14          14   0.0000000000000000     
          14          14  -1.0000000000000000     
          14          61   0.0000000000000000     
          14          13   0.0000000000000000     
          14          14   0.0000000000000000     
          15          15   0.0000000000000000     
          15          14   0.0000000000000000     
          15          15   0.0000000000000000     
          15          15  -1.0000000000000000     
          15          62   0.0000000000000000     
          15          14   0.0000000000000000     
          15          15   0.0000000000000000     
          16          16   0.0000000000000000     
          16          15   0.0000000000000000     
          16          16   0.0000000000000000     
          16          16  -1.0000000000000000     
          16          63   0.0000000000000000     
          16          15   0.0000000000000000     
          16          16   0.0000000000000000     
          17          17   0.0000000000000000     
          17          16   0.0000000000000000     
          17          17   0.0000000000000000     
          17          17  -1.0000000000000000     
          17          64   0.0000000000000000     
          17          16   0.0000000000000000     
          17          17   0.0000000000000000     
          18          18   0.0000000000000000     
          18          17   0.0000000000000000     
          18          18   0.0000000000000000     
          18          18  -1.0000000000000000     
          18          65   0.0000000000000000     
          18          17   0.0000000000000000     
          18          18   0.0000000000000000     
          19          19   0.0000000000000000     
          19          18   0.0000000000000000     
          19          19   0.0000000000000000     
          19          19  -1.0000000000000000     
          19          66   0.0000000000000000     
          19          18   0.0000000000000000     
          19          19   0.0000000000000000     
          20          20   0.0000000000000000     
          20          19   0.0000000000000000     
          20          20   0.0000000000000000     
          20          20  -1.0000000000000000     
          20          67   0.0000000000000000     
          20          19   0.0000000000000000     
          20          20   0.0000000000000000     
          21          21   0.0000000000000000     
          21          20   0.0000000000000000     
          21          21   0.0000000000000000     
          21          21  -1.0000000000000000     
          21          68   0.0000000000000000     
          21          20   0.0000000000000000     
          21          21   0.0000000000000000     
          22          22   0.0000000000000000     
          22          21   0.0000000000000000     
          22          22   0.0000000000000000     
          22          22  -1.0000000000000000     
          22          69   0.0000000000000000     
          22          21   0.0000000000000000     
          22          22   0.0000000000000000     
          23          23   0.0000000000000000     
          23          22   0.0000000000000000     
          23          23   0.0000000000000000     
          23          23  -1.0000000000000000     
          23          70   0.0000000000000000     
          23          22   0.0000000000000000     
          23          23   0.0000000000000000     
          24          24   0.0000000000000000     
          24          23   0.0000000000000000     
          24          24   0.0000000000000000     
          24          24  -1.0000000000000000     
          24          71   0.0000000000000000     
          24          23   0.0000000000000000     
          24          24   0.0000000000000000     
          25          25   0.0000000000000000     
          25          24   0.0000000000000000     
          25          25   0.0000000000000000     
          25          25  -1.0000000000000000     
          25          72   0.0000000000000000     
          25          24   0.0000000000000000     
          25          25   0.0000000000000000     
          26          26   0.0000000000000000     
          26          25   0.0000000000000000     
          26          26   0.0000000000000000     
          26          26  -1.0000000000000000     
          26          73   0.0000000000000000     
          26          25   0.0000000000000000     
          26          26   0.0000000000000000     
          27          27   0.0000000000000000     
          27          26   0.0000000000000000     
          27          27   0.0000000000000000     
          27          27  -1.0000000000000000     
          27          74   0.0000000000000000     
          27          26   0.0000000000000000     
          27          27   0.0000000000000000     
          28          28   0.0000000000000000     
          28          27   0.0000000000000000     
          28          28   0.0000000000000000     
          28          28  -1.0000000000000000     
          28          75   0.0000000000000000     
          28          27   0.0000000000000000     
          28          28   0.0000000000000000     
          29          29   0.0000000000000000     
          29          28   0.0000000000000000     
          29          29   0.0000000000000000     
          29          29  -1.0000000000000000     
          29          76   0.0000000000000000     
          29          28   0.0000000000000000     
          29          29   0.0000000000000000     
          30          30   0.0000000000000000     
          30          29   0.0000000000000000     
          30          30   0.0000000000000000     
          30          30  -1.0000000000000000     
          30          77   0.0000000000000000     
          30          29   0.0000000000000000     
          30          30   0.0000000000000000     
          31          31   0.0000000000000000     
          31          30   0.0000000000000000     
          31          31   0.0000000000000000     
          31          31  -1.0000000000000000     
          31          78   0.0000000000000000     
          31          30   0.0000000000000000     
          31          31   0.0000000000000000     
          32          32   0.0000000000000000     
          32          31   0.0000000000000000     
